vehicle_id,cell_chemistry,cycle_number,calendar_age_days,soh_pct,capacity_Ah,nominal_capacity_kWh,internal_resistance_mOhm,eis_impedance_1kHz_Ohm,voltage_OCV_V,dod_pct,c_rate_charge,c_rate_discharge,temperature_C,data_source
V00099,NMC,66,373.0,99.79,74.84,75.0,18.35,0.0181,4.091,44.8,1.37,2.37,24.2,synthetic
V00099,NMC,68,376.0,99.69,74.77,75.0,18.52,0.0173,4.086,67.3,1.37,0.71,32.5,synthetic
V00099,NMC,69,378.0,100.0,75.31,75.0,17.71,0.0182,4.1,54.2,1.83,0.76,37.7,real_calibrated
V00099,NMC,70,380.0,99.32,74.49,75.0,19.04,0.0182,4.087,79.1,0.47,2.22,33.4,real_calibrated
V00099,NMC,72,384.0,99.2,74.4,75.0,18.47,0.018,4.096,67.0,0.73,0.77,25.7,synthetic
V00099,NMC,74,387.0,99.22,74.42,75.0,18.51,0.017,4.102,66.6,2.87,0.71,12.0,synthetic
V00099,NMC,77,393.0,99.56,74.67,75.0,18.02,0.0187,4.103,93.6,2.11,2.1,33.6,synthetic
V00099,NMC,78,394.0,99.43,74.57,75.0,18.67,0.0179,4.1,68.7,2.96,1.5,22.7,real_calibrated
V00099,NMC,79,396.0,99.05,74.29,75.0,18.8,0.0192,4.08,50.2,2.38,1.79,21.9,synthetic
V00099,NMC,81,400.0,99.35,74.51,75.0,19.12,0.0186,4.099,68.6,1.08,2.5,33.9,real_calibrated
V00099,NMC,82,402.0,99.58,74.69,75.0,18.21,0.0189,4.101,58.0,2.45,2.41,37.6,synthetic
V00099,NMC,83,403.0,99.8,74.85,75.0,17.37,0.0175,4.103,42.4,0.55,1.73,33.9,synthetic
V00099,NMC,86,409.0,99.2,74.4,75.0,18.46,0.0198,4.098,32.9,2.83,1.0,36.3,synthetic
V00099,NMC,87,411.0,99.85,74.89,75.0,18.13,0.0172,4.085,58.3,2.24,0.72,24.6,real_calibrated
V00099,NMC,89,414.0,99.62,74.72,75.0,19.17,0.0185,4.095,54.2,1.35,1.58,40.8,real_calibrated
V00099,NMC,92,420.0,98.99,74.24,75.0,18.55,0.019,4.078,56.9,1.93,2.13,28.5,real_calibrated
V00099,NMC,94,423.0,99.46,74.59,75.0,18.94,0.0199,4.086,43.1,2.67,1.61,32.8,real_calibrated
V00099,NMC,96,427.0,100.0,75.06,75.0,18.6,0.0197,4.079,61.1,2.59,1.31,21.9,real_calibrated
V00099,NMC,97,429.0,99.23,74.42,75.0,17.14,0.0187,4.097,53.5,0.9,1.58,28.7,synthetic
V00099,NMC,98,430.0,99.06,74.3,75.0,18.43,0.0173,4.078,66.9,2.59,0.95,29.3,real_calibrated
V00099,NMC,100,434.0,99.46,74.59,75.0,17.41,0.0173,4.103,58.1,2.1,1.28,25.4,real_calibrated
V00099,NMC,102,438.0,99.73,74.8,75.0,18.12,0.0157,4.096,70.6,1.91,1.76,31.9,synthetic
V00099,NMC,105,443.0,99.28,74.46,75.0,18.26,0.0178,4.089,86.2,1.49,2.09,15.0,real_calibrated
V00099,NMC,106,445.0,99.11,74.33,75.0,18.82,0.0185,4.089,56.5,1.91,2.04,33.0,real_calibrated
V00099,NMC,107,447.0,99.6,74.7,75.0,18.78,0.018,4.111,50.3,1.85,1.21,36.0,real_calibrated
V00099,NMC,110,452.0,99.97,74.98,75.0,18.42,0.0191,4.085,59.9,0.47,0.71,31.1,synthetic
V00099,NMC,111,454.0,99.54,74.66,75.0,18.1,0.0172,4.099,40.1,2.06,1.38,13.2,real_calibrated
V00099,NMC,112,456.0,98.78,74.08,75.0,19.7,0.0187,4.095,84.6,1.59,0.59,30.2,real_calibrated
V00099,NMC,113,457.0,98.46,73.84,75.0,19.04,0.0188,4.108,62.7,2.15,2.46,30.0,synthetic
V00099,NMC,114,459.0,98.92,74.19,75.0,18.4,0.0195,4.115,90.2,1.18,0.94,26.1,real_calibrated
V00099,NMC,115,461.0,99.28,74.46,75.0,18.26,0.0206,4.108,42.4,0.48,2.35,38.7,real_calibrated
V00099,NMC,120,470.0,99.59,74.69,75.0,19.7,0.0192,4.1,36.9,0.67,1.06,20.1,real_calibrated
V00099,NMC,122,474.0,99.04,74.28,75.0,18.49,0.0203,4.086,67.0,1.98,2.35,28.3,synthetic
V00099,NMC,124,477.0,99.25,74.44,75.0,18.94,0.019,4.11,63.7,2.28,2.41,37.6,synthetic
V00099,NMC,125,479.0,99.23,74.42,75.0,18.33,0.0182,4.09,78.5,2.03,1.95,15.7,real_calibrated
V00099,NMC,126,481.0,98.99,74.24,75.0,19.04,0.0193,4.121,83.5,1.61,2.29,41.3,real_calibrated
V00099,NMC,129,486.0,99.38,74.53,75.0,17.56,0.0189,4.108,68.7,2.54,2.33,21.1,real_calibrated
V00099,NMC,130,488.0,98.89,74.17,75.0,18.92,0.018,4.117,53.0,2.29,2.35,29.0,real_calibrated
V00099,NMC,132,492.0,99.3,74.47,75.0,18.79,0.0193,4.112,40.0,1.05,1.73,32.0,synthetic
V00099,NMC,136,499.0,98.92,74.19,75.0,17.69,0.0187,4.097,38.7,1.55,0.65,35.8,synthetic
V00099,NMC,137,501.0,99.14,74.36,75.0,18.49,0.0194,4.124,49.0,2.55,1.13,29.1,real_calibrated
V00099,NMC,141,508.0,99.16,74.37,75.0,18.19,0.0184,4.096,75.8,1.72,1.29,20.3,real_calibrated
V00099,NMC,142,510.0,98.72,74.04,75.0,18.78,0.0201,4.085,92.7,0.92,0.93,33.6,synthetic
V00099,NMC,144,513.0,99.04,74.28,75.0,18.55,0.021,4.089,42.8,0.61,1.48,37.6,real_calibrated
V00099,NMC,146,517.0,99.22,74.42,75.0,18.59,0.0188,4.078,84.6,1.14,0.76,33.9,synthetic
V00099,NMC,147,519.0,98.66,74.0,75.0,18.48,0.0168,4.103,63.3,2.86,1.6,10.9,real_calibrated
V00099,NMC,148,520.0,99.2,74.4,75.0,19.19,0.0204,4.098,93.1,0.31,1.79,16.2,real_calibrated
V00099,NMC,149,522.0,99.29,74.47,75.0,18.81,0.0194,4.085,91.8,2.71,0.57,32.5,synthetic
V00099,NMC,150,524.0,99.25,74.44,75.0,18.65,0.0195,4.099,56.2,2.93,1.04,23.3,real_calibrated
V00099,NMC,151,526.0,98.97,74.23,75.0,19.32,0.0201,4.101,57.8,1.98,1.99,29.8,real_calibrated
V00099,NMC,152,528.0,98.82,74.11,75.0,18.89,0.0226,4.107,46.4,0.82,1.33,22.4,real_calibrated
V00099,NMC,153,529.0,99.09,74.32,75.0,18.12,0.0184,4.091,69.4,0.69,1.45,32.2,synthetic
V00099,NMC,155,533.0,98.92,74.19,75.0,18.34,0.0173,4.094,57.2,1.07,2.18,31.6,real_calibrated
V00099,NMC,156,535.0,99.18,74.39,75.0,18.79,0.0211,4.106,76.9,1.58,1.33,29.3,real_calibrated
V00099,NMC,159,540.0,99.61,74.71,75.0,18.59,0.0186,4.109,70.3,2.27,0.74,28.9,synthetic
V00099,NMC,161,544.0,99.02,74.27,75.0,18.87,0.0175,4.107,62.6,1.96,2.2,14.7,real_calibrated
V00099,NMC,162,546.0,99.02,74.27,75.0,18.33,0.019,4.087,43.7,2.52,1.55,16.5,real_calibrated
V00099,NMC,165,551.0,99.04,74.28,75.0,19.03,0.0194,4.1,54.6,0.42,0.75,23.7,synthetic
V00099,NMC,166,553.0,99.06,74.3,75.0,19.04,0.0197,4.09,85.5,0.93,1.0,31.4,synthetic
V00099,NMC,168,556.0,99.24,74.43,75.0,18.85,0.0183,4.123,85.6,1.81,2.2,38.2,real_calibrated
V00099,NMC,169,558.0,98.83,74.12,75.0,19.54,0.0205,4.096,56.7,0.57,1.63,34.3,real_calibrated
V00099,NMC,171,562.0,98.6,73.95,75.0,18.13,0.0205,4.105,50.6,0.36,1.75,17.5,real_calibrated
V00099,NMC,173,565.0,99.19,74.39,75.0,18.6,0.0192,4.112,71.0,1.5,1.79,9.8,real_calibrated
V00099,NMC,174,567.0,98.67,74.0,75.0,18.02,0.0185,4.092,32.6,2.04,1.49,15.6,synthetic
V00099,NMC,176,571.0,98.67,74.0,75.0,18.85,0.0203,4.097,35.1,1.64,2.33,41.5,synthetic
V00099,NMC,177,573.0,99.27,74.45,75.0,17.73,0.0173,4.107,83.1,2.58,1.88,12.8,real_calibrated
V00099,NMC,179,576.0,98.83,74.12,75.0,18.35,0.0177,4.087,74.0,0.7,2.13,36.3,real_calibrated
V00099,NMC,180,578.0,98.54,73.91,75.0,18.15,0.017,4.091,86.9,1.85,2.0,32.4,synthetic
V00099,NMC,181,580.0,99.24,74.43,75.0,19.29,0.0211,4.106,46.8,0.83,2.1,35.9,synthetic
V00099,NMC,182,582.0,98.4,73.8,75.0,18.74,0.0189,4.116,42.2,2.8,2.41,25.6,real_calibrated
V00099,NMC,185,587.0,98.77,74.08,75.0,19.57,0.0188,4.082,90.7,1.6,2.28,29.9,synthetic
V00099,NMC,187,591.0,98.94,74.2,75.0,18.03,0.017,4.084,55.6,1.44,2.48,27.7,real_calibrated
V00099,NMC,189,594.0,98.79,74.09,75.0,17.66,0.0191,4.083,68.0,1.42,0.84,17.7,real_calibrated
V00099,NMC,191,598.0,99.07,74.3,75.0,19.27,0.0185,4.093,58.1,1.85,0.98,24.2,real_calibrated
V00099,NMC,195,605.0,98.49,73.87,75.0,18.93,0.019,4.1,36.9,2.01,0.98,28.5,synthetic
V00099,NMC,196,607.0,98.96,74.22,75.0,18.42,0.018,4.106,86.5,1.23,1.73,28.8,synthetic
V00099,NMC,198,610.0,98.87,74.15,75.0,19.3,0.0178,4.076,58.6,2.36,0.89,17.3,synthetic
V00099,NMC,203,619.0,98.56,73.92,75.0,18.66,0.02,4.091,82.8,2.2,1.79,30.9,real_calibrated
V00099,NMC,210,632.0,99.14,74.36,75.0,18.64,0.0192,4.083,57.3,2.55,1.78,28.4,real_calibrated
V00099,NMC,211,634.0,98.38,73.78,75.0,18.68,0.0196,4.098,88.8,0.37,2.29,41.5,real_calibrated
V00100,LFP,0,182.0,99.76,59.86,60.0,13.93,0.0139,3.393,86.5,2.53,2.22,41.5,real_calibrated
V00100,LFP,4,189.0,100.0,60.05,60.0,13.57,0.0124,3.369,89.1,2.34,0.9,29.2,real_calibrated
V00100,LFP,11,202.0,99.95,59.97,60.0,13.86,0.0127,3.384,80.4,1.78,0.92,13.1,real_calibrated
V00100,LFP,12,204.0,100.0,60.11,60.0,14.67,0.0146,3.402,50.8,1.75,0.58,30.3,real_calibrated
V00100,LFP,16,211.0,100.0,60.01,60.0,15.06,0.0152,3.364,78.0,2.64,2.07,18.4,real_calibrated
V00100,LFP,19,216.0,99.89,59.93,60.0,14.08,0.0137,3.384,75.4,2.23,2.12,31.8,real_calibrated
V00100,LFP,20,218.0,100.0,60.02,60.0,14.37,0.0155,3.387,53.3,0.81,1.05,16.9,synthetic
V00100,LFP,21,220.0,99.78,59.87,60.0,14.33,0.0136,3.395,77.9,1.95,1.75,31.7,real_calibrated
V00100,LFP,22,222.0,99.7,59.82,60.0,14.68,0.0149,3.374,37.5,1.22,0.67,29.1,synthetic
V00100,LFP,25,227.0,99.5,59.7,60.0,14.1,0.0151,3.365,60.8,1.34,1.28,24.4,real_calibrated
V00100,LFP,26,229.0,99.63,59.78,60.0,13.89,0.0139,3.374,34.7,0.71,2.13,35.2,synthetic
V00100,LFP,31,238.0,99.15,59.49,60.0,14.54,0.0156,3.364,54.3,2.6,1.37,31.1,real_calibrated
V00100,LFP,32,240.0,99.59,59.75,60.0,14.33,0.0146,3.382,39.7,0.61,1.91,29.4,synthetic
V00100,LFP,36,247.0,99.33,59.6,60.0,14.21,0.0149,3.379,93.3,2.82,1.25,10.1,real_calibrated
V00100,LFP,37,249.0,99.59,59.75,60.0,14.0,0.0161,3.384,45.0,2.61,0.87,19.9,real_calibrated
V00100,LFP,38,250.0,99.63,59.78,60.0,14.42,0.0133,3.393,78.6,2.26,1.18,14.2,real_calibrated
V00100,LFP,39,252.0,99.94,59.96,60.0,13.67,0.0145,3.393,94.2,0.91,1.8,30.4,real_calibrated
V00100,LFP,40,254.0,99.67,59.8,60.0,14.83,0.014,3.376,43.3,2.16,0.72,26.8,real_calibrated
V00100,LFP,41,256.0,99.81,59.89,60.0,14.71,0.0129,3.379,49.4,1.93,2.02,30.5,real_calibrated
V00100,LFP,51,274.0,99.45,59.67,60.0,14.17,0.0144,3.364,50.4,0.77,1.67,33.7,real_calibrated
V00100,LFP,54,279.0,99.47,59.68,60.0,14.02,0.0158,3.373,66.4,2.41,1.85,26.8,real_calibrated
V00100,LFP,55,281.0,99.56,59.74,60.0,13.78,0.0134,3.382,80.5,0.76,2.25,35.2,real_calibrated
V00100,LFP,56,283.0,99.46,59.68,60.0,14.1,0.0146,3.378,39.2,2.63,2.28,18.3,synthetic
V00100,LFP,67,303.0,99.44,59.66,60.0,14.29,0.0148,3.387,69.1,2.93,2.49,34.9,real_calibrated
V00100,LFP,71,310.0,98.77,59.26,60.0,15.16,0.0159,3.394,77.1,1.3,1.31,33.5,synthetic
V00100,LFP,73,313.0,99.07,59.44,60.0,14.16,0.0146,3.397,84.6,0.98,2.29,26.2,real_calibrated
V00100,LFP,75,317.0,98.9,59.34,60.0,14.18,0.0124,3.379,35.1,1.85,2.25,38.3,synthetic
V00100,LFP,76,319.0,99.04,59.42,60.0,14.85,0.0151,3.364,65.5,0.95,0.56,31.2,synthetic
V00100,LFP,77,321.0,99.0,59.4,60.0,13.43,0.0133,3.376,51.9,2.04,2.32,7.4,synthetic
V00100,LFP,78,322.0,98.89,59.33,60.0,14.86,0.0143,3.396,72.6,2.76,1.54,35.7,real_calibrated
V00100,LFP,79,324.0,99.21,59.53,60.0,15.13,0.0158,3.368,63.9,1.13,0.94,32.3,real_calibrated
V00100,LFP,80,326.0,99.09,59.45,60.0,14.65,0.0142,3.386,58.8,2.34,0.58,27.7,real_calibrated
V00100,LFP,81,328.0,98.74,59.24,60.0,14.54,0.0127,3.376,44.2,0.63,1.31,14.9,synthetic
V00100,LFP,82,330.0,98.9,59.34,60.0,14.67,0.0144,3.375,35.0,1.34,0.73,21.6,synthetic
V00100,LFP,84,333.0,99.47,59.68,60.0,14.28,0.013,3.38,75.9,1.42,1.68,34.8,real_calibrated
V00100,LFP,87,339.0,99.21,59.53,60.0,13.17,0.0142,3.379,34.0,0.88,1.98,27.2,real_calibrated
V00100,LFP,92,348.0,99.3,59.58,60.0,14.64,0.0142,3.381,88.7,1.44,0.91,32.8,real_calibrated
V00100,LFP,93,349.0,98.74,59.24,60.0,14.35,0.0132,3.375,87.3,2.44,1.48,19.5,synthetic
V00100,LFP,94,351.0,98.95,59.37,60.0,13.11,0.0121,3.38,68.0,2.8,0.76,21.8,synthetic
V00100,LFP,95,353.0,98.82,59.29,60.0,14.36,0.0143,3.374,57.5,0.55,1.9,35.6,synthetic
V00100,LFP,98,358.0,98.57,59.14,60.0,13.76,0.013,3.39,77.7,2.37,0.95,24.6,real_calibrated
V00100,LFP,99,360.0,99.3,59.58,60.0,13.9,0.0132,3.396,77.6,1.03,0.92,20.5,real_calibrated
V00100,LFP,100,362.0,99.03,59.42,60.0,14.15,0.0167,3.382,78.9,2.68,1.45,25.4,real_calibrated
V00100,LFP,102,366.0,98.82,59.29,60.0,14.41,0.0162,3.378,58.5,2.34,1.08,38.4,real_calibrated
V00100,LFP,103,367.0,98.98,59.39,60.0,14.23,0.012,3.365,58.5,2.0,1.48,26.2,synthetic
V00100,LFP,104,369.0,98.82,59.29,60.0,14.19,0.0136,3.38,74.2,2.32,1.51,28.7,real_calibrated
V00100,LFP,105,371.0,98.98,59.39,60.0,14.54,0.013,3.352,38.7,2.25,2.28,43.4,real_calibrated
V00100,LFP,106,373.0,98.78,59.27,60.0,13.72,0.0134,3.372,54.0,2.09,1.09,32.6,real_calibrated
V00100,LFP,107,375.0,99.22,59.53,60.0,14.29,0.015,3.363,57.9,2.06,0.99,12.9,synthetic
V00100,LFP,109,378.0,98.97,59.38,60.0,14.37,0.0147,3.367,70.2,2.71,0.67,22.4,real_calibrated
V00100,LFP,112,384.0,99.2,59.52,60.0,14.02,0.0135,3.388,61.3,0.84,1.55,33.3,real_calibrated
V00100,LFP,116,391.0,99.37,59.62,60.0,15.24,0.0162,3.383,71.8,1.52,1.5,45.0,real_calibrated
V00100,LFP,118,394.0,98.42,59.05,60.0,14.33,0.0141,3.365,63.5,2.31,1.15,27.3,real_calibrated
V00100,LFP,119,396.0,98.61,59.17,60.0,14.08,0.0143,3.392,60.1,1.28,1.79,18.7,real_calibrated
V00100,LFP,120,398.0,98.38,59.03,60.0,14.35,0.0161,3.383,52.1,0.39,1.17,34.4,real_calibrated
V00100,LFP,121,400.0,98.9,59.34,60.0,14.02,0.0128,3.388,52.4,2.96,1.97,30.2,real_calibrated
V00100,LFP,126,409.0,98.45,59.07,60.0,14.66,0.016,3.37,30.3,0.76,1.61,23.3,real_calibrated
V00100,LFP,128,412.0,98.55,59.13,60.0,14.8,0.0146,3.381,75.8,1.96,0.67,37.7,real_calibrated
V00100,LFP,136,427.0,98.11,58.87,60.0,14.5,0.0148,3.373,53.0,2.6,0.93,23.6,synthetic
V00100,LFP,137,429.0,98.46,59.08,60.0,14.48,0.0167,3.37,64.6,0.56,2.22,28.5,real_calibrated
V00100,LFP,138,430.0,98.32,58.99,60.0,14.11,0.013,3.379,69.0,2.89,1.68,20.0,real_calibrated
V00100,LFP,141,436.0,98.31,58.99,60.0,14.19,0.0135,3.374,60.4,1.95,1.72,31.8,synthetic
V00100,LFP,143,439.0,98.35,59.01,60.0,14.03,0.0152,3.38,88.4,0.7,1.67,27.8,real_calibrated
V00100,LFP,144,441.0,97.96,58.78,60.0,15.57,0.014,3.366,91.7,2.27,2.46,30.7,real_calibrated
V00100,LFP,146,445.0,98.42,59.05,60.0,15.15,0.0134,3.385,44.6,1.62,2.14,20.2,real_calibrated
V00100,LFP,149,450.0,98.4,59.04,60.0,14.26,0.0144,3.371,84.0,0.72,1.74,32.4,real_calibrated
V00100,LFP,151,454.0,98.34,59.0,60.0,14.41,0.0148,3.366,74.7,2.62,2.38,34.8,synthetic
V00100,LFP,153,457.0,98.4,59.04,60.0,15.41,0.0167,3.359,91.1,0.31,1.87,6.7,real_calibrated
V00100,LFP,154,459.0,97.78,58.67,60.0,15.32,0.0158,3.358,30.5,0.45,0.76,10.9,real_calibrated
V00100,LFP,155,461.0,98.2,58.92,60.0,14.7,0.0147,3.381,62.0,1.65,1.06,24.4,synthetic
V00100,LFP,156,463.0,98.2,58.92,60.0,14.11,0.0152,3.376,74.3,1.67,1.86,34.7,real_calibrated
V00100,LFP,157,465.0,98.0,58.8,60.0,13.67,0.013,3.383,70.4,0.89,0.73,25.9,real_calibrated
V00100,LFP,160,470.0,98.24,58.94,60.0,14.66,0.0129,3.359,56.4,1.19,1.33,31.9,synthetic
V00100,LFP,161,472.0,97.82,58.69,60.0,13.73,0.014,3.388,54.8,0.48,0.68,25.8,real_calibrated
V00100,LFP,162,474.0,98.29,58.97,60.0,14.92,0.0143,3.379,87.1,0.72,1.42,19.6,real_calibrated
V00100,LFP,163,475.0,98.38,59.03,60.0,15.0,0.0152,3.375,50.4,2.97,2.18,24.0,real_calibrated
V00100,LFP,164,477.0,98.25,58.95,60.0,14.17,0.0144,3.369,79.8,2.87,0.77,26.8,synthetic
V00100,LFP,166,481.0,97.53,58.52,60.0,14.52,0.0156,3.372,74.6,0.45,1.94,40.8,synthetic
V00100,LFP,168,484.0,97.11,58.27,60.0,13.76,0.0152,3.362,34.9,0.35,1.54,17.5,real_calibrated
V00100,LFP,169,486.0,97.53,58.52,60.0,14.76,0.0149,3.353,58.2,0.97,1.15,27.2,real_calibrated
V00100,LFP,171,490.0,97.78,58.67,60.0,14.61,0.0156,3.39,71.4,0.57,1.16,25.0,real_calibrated
V00100,LFP,173,493.0,98.28,58.97,60.0,14.31,0.0141,3.375,45.1,2.21,1.49,49.5,real_calibrated
V00100,LFP,178,502.0,97.55,58.53,60.0,14.52,0.0173,3.387,63.2,1.04,2.18,24.1,real_calibrated
V00100,LFP,180,506.0,97.78,58.67,60.0,13.85,0.0134,3.378,49.0,0.99,1.41,42.0,synthetic
V00100,LFP,184,513.0,98.74,59.24,60.0,13.44,0.0147,3.372,44.9,2.39,1.83,33.8,real_calibrated
V00100,LFP,185,515.0,98.51,59.11,60.0,15.01,0.0154,3.358,54.6,0.51,0.74,34.9,real_calibrated
V00100,LFP,188,520.0,97.72,58.63,60.0,13.81,0.0137,3.383,37.6,0.43,1.37,42.8,synthetic
V00100,LFP,193,529.0,97.79,58.67,60.0,14.17,0.0156,3.363,44.9,1.99,1.47,20.7,synthetic
V00100,LFP,195,533.0,97.62,58.57,60.0,14.07,0.0154,3.375,33.9,1.55,2.23,30.8,real_calibrated
V00100,LFP,196,535.0,97.16,58.3,60.0,14.41,0.0141,3.375,70.0,0.83,2.28,33.1,real_calibrated
V00100,LFP,197,537.0,97.84,58.7,60.0,14.95,0.014,3.37,82.7,1.11,1.45,23.8,real_calibrated
V00100,LFP,198,538.0,97.8,58.68,60.0,13.57,0.0154,3.374,72.0,0.34,0.74,36.4,real_calibrated
V00100,LFP,199,540.0,97.23,58.34,60.0,14.01,0.0146,3.381,47.7,0.95,0.86,25.5,synthetic
V00100,LFP,201,544.0,97.6,58.56,60.0,13.79,0.0142,3.366,68.0,0.37,1.85,20.5,real_calibrated
V00100,LFP,202,546.0,97.33,58.4,60.0,14.7,0.0143,3.385,71.4,1.34,0.58,13.0,real_calibrated
V00100,LFP,203,547.0,97.95,58.77,60.0,14.31,0.0139,3.379,82.4,1.86,1.09,30.1,synthetic
V00100,LFP,204,549.0,97.59,58.55,60.0,13.9,0.0134,3.37,61.0,2.72,0.72,38.8,synthetic
V00100,LFP,205,551.0,97.64,58.58,60.0,14.14,0.0126,3.372,41.7,2.78,1.31,17.9,synthetic
V00100,LFP,207,555.0,97.31,58.39,60.0,14.4,0.0151,3.362,67.2,2.82,1.89,26.6,real_calibrated
V00100,LFP,208,556.0,98.11,58.87,60.0,15.38,0.0139,3.371,91.9,0.44,2.07,40.9,real_calibrated
V00100,LFP,209,558.0,97.35,58.41,60.0,14.77,0.0152,3.368,93.9,3.0,1.09,39.2,real_calibrated
V00100,LFP,210,560.0,97.63,58.58,60.0,13.95,0.0152,3.37,32.1,0.99,1.0,39.0,real_calibrated
V00100,LFP,211,562.0,97.9,58.74,60.0,14.19,0.0153,3.397,44.6,2.19,2.26,12.4,synthetic
V00100,LFP,215,569.0,97.32,58.39,60.0,14.36,0.0142,3.371,43.3,0.78,1.22,12.6,real_calibrated
V00100,LFP,216,571.0,97.27,58.36,60.0,14.22,0.0147,3.394,78.0,0.88,1.46,31.9,real_calibrated
V00100,LFP,219,576.0,96.88,58.13,60.0,14.53,0.0142,3.357,60.7,0.87,0.68,45.4,real_calibrated
V00100,LFP,221,580.0,97.8,58.68,60.0,14.06,0.0149,3.371,57.3,1.74,1.78,25.6,real_calibrated
V00100,LFP,222,582.0,97.19,58.31,60.0,13.83,0.0147,3.377,33.2,1.07,0.91,41.7,real_calibrated
V00100,LFP,225,587.0,97.41,58.45,60.0,13.38,0.0151,3.374,47.0,1.57,2.01,31.8,real_calibrated
V00101,NMC,0,350.0,99.92,74.94,75.0,18.84,0.0195,4.095,82.3,0.72,0.6,31.5,real_calibrated
V00101,NMC,3,355.0,100.0,75.11,75.0,18.56,0.0183,4.087,40.7,0.33,1.82,32.7,real_calibrated
V00101,NMC,5,359.0,99.83,74.87,75.0,17.91,0.0189,4.112,35.7,2.81,2.25,37.8,real_calibrated
V00101,NMC,8,364.0,100.0,75.1,75.0,18.26,0.0182,4.092,65.2,2.95,1.6,23.2,real_calibrated
V00101,NMC,10,368.0,99.84,74.88,75.0,18.71,0.0197,4.099,64.4,1.7,0.91,27.5,real_calibrated
V00101,NMC,13,373.0,100.0,75.08,75.0,19.4,0.02,4.101,76.8,1.87,1.71,29.0,synthetic
V00101,NMC,18,382.0,100.0,75.1,75.0,18.47,0.0181,4.098,75.6,2.87,1.65,40.6,synthetic
V00101,NMC,21,388.0,100.0,75.11,75.0,18.09,0.0173,4.096,86.2,0.93,0.52,30.6,real_calibrated
V00101,NMC,27,399.0,99.79,74.84,75.0,17.89,0.0182,4.11,68.3,2.97,0.55,29.1,real_calibrated
V00101,NMC,35,413.0,99.92,74.94,75.0,18.21,0.0188,4.094,92.4,0.31,0.67,15.4,real_calibrated
V00101,NMC,38,418.0,99.58,74.69,75.0,19.32,0.0181,4.109,46.3,0.82,0.62,36.0,real_calibrated
V00101,NMC,45,431.0,98.98,74.23,75.0,18.19,0.0186,4.093,32.7,1.33,1.36,23.7,real_calibrated
V00101,NMC,48,436.0,99.5,74.62,75.0,18.5,0.0174,4.117,59.7,1.56,2.33,30.1,real_calibrated
V00101,NMC,49,438.0,99.36,74.52,75.0,18.57,0.0173,4.094,81.0,1.62,1.64,34.7,real_calibrated
V00101,NMC,57,453.0,99.32,74.49,75.0,19.42,0.0192,4.114,64.4,1.79,1.38,15.4,real_calibrated
V00101,NMC,59,456.0,100.0,75.04,75.0,18.26,0.0177,4.087,76.3,0.85,0.92,31.6,synthetic
V00101,NMC,60,458.0,99.61,74.71,75.0,19.08,0.0174,4.109,92.3,1.02,1.89,23.5,real_calibrated
V00101,NMC,61,460.0,99.34,74.5,75.0,18.27,0.0178,4.115,42.3,1.4,1.79,36.9,synthetic
V00101,NMC,72,480.0,99.22,74.42,75.0,18.49,0.0176,4.092,46.8,0.84,1.59,22.4,synthetic
V00101,NMC,80,494.0,99.09,74.32,75.0,17.75,0.0172,4.103,68.1,2.49,0.89,34.8,synthetic
V00101,NMC,81,496.0,99.6,74.7,75.0,18.81,0.0185,4.109,30.5,1.45,2.09,33.6,real_calibrated
V00101,NMC,82,498.0,99.01,74.26,75.0,18.6,0.0189,4.097,94.6,1.77,1.77,23.7,real_calibrated
V00101,NMC,83,499.0,99.35,74.51,75.0,19.0,0.0192,4.11,42.3,0.57,1.54,40.6,synthetic
V00101,NMC,88,508.0,99.39,74.54,75.0,18.45,0.0183,4.105,61.6,2.62,2.02,27.1,real_calibrated
V00101,NMC,90,512.0,99.1,74.33,75.0,18.3,0.0183,4.089,71.0,0.59,1.39,22.7,real_calibrated
V00101,NMC,100,530.0,99.14,74.36,75.0,18.69,0.02,4.097,74.5,0.93,1.23,30.3,real_calibrated
V00101,NMC,105,539.0,99.49,74.62,75.0,18.4,0.0182,4.114,94.8,1.75,0.64,42.4,real_calibrated
V00101,NMC,106,541.0,98.88,74.16,75.0,18.58,0.0192,4.087,72.9,1.58,0.99,26.4,synthetic
V00101,NMC,113,553.0,98.4,73.8,75.0,18.53,0.0184,4.088,73.1,0.31,1.3,31.0,synthetic
V00101,NMC,114,555.0,99.09,74.32,75.0,19.4,0.0195,4.106,45.2,2.41,1.0,28.2,real_calibrated
V00101,NMC,115,557.0,98.9,74.17,75.0,18.81,0.0167,4.095,79.8,2.04,1.19,33.5,synthetic
V00101,NMC,117,561.0,98.49,73.87,75.0,17.95,0.0179,4.099,43.9,2.87,1.92,36.1,real_calibrated
V00101,NMC,120,566.0,99.06,74.3,75.0,18.19,0.0172,4.087,50.6,1.35,0.95,33.3,real_calibrated
V00101,NMC,124,573.0,98.67,74.0,75.0,19.98,0.02,4.1,80.0,0.51,1.13,36.7,synthetic
V00101,NMC,127,579.0,99.1,74.33,75.0,18.57,0.0174,4.092,88.4,1.04,2.19,41.4,real_calibrated
V00101,NMC,131,586.0,99.04,74.28,75.0,19.44,0.0204,4.091,67.2,2.08,1.78,32.7,real_calibrated
V00101,NMC,132,588.0,98.65,73.99,75.0,18.14,0.02,4.1,42.4,1.04,0.98,25.8,real_calibrated
